student_email,session_id,points
elsa.arendelle@accenture.com,346fee5e-a1fe-5bff-a1d0-d4ca20ad3a57,5.0
elsa.arendelle@accenture.com,43c20e5b-5bf2-5096-b183-77f5d3d599e1,5.0
elsa.arendelle@accenture.com,4796358f-bc27-5feb-a49c-ca6428bfffcc,5.0
elsa.arendelle@accenture.com,489e77d4-f469-5a69-b5e2-4266ed8c8ac1,5.0
elsa.arendelle@accenture.com,49434040-4b5c-5765-88c5-f8cb246fc876,5.0
elsa.arendelle@accenture.com,54329830-a177-562c-80fc-3879bed9dfaa,5.0
elsa.arendelle@accenture.com,6e5ea788-ca48-5084-87e2-05b2270b67d8,5.0
elsa.arendelle@accenture.com,82449b75-2ec9-5c9c-b98f-5873396fa900,5.0
elsa.arendelle@accenture.com,bcec7358-7563-55d5-9cac-3b0366a371d0,5.0
elsa.arendelle@accenture.com,cad9985f-a639-535b-bba4-8e36f52a1d3f,5.0
elsa.arendelle@accenture.com,f413cca2-4f3d-5037-adb2-2c66d385a760,5.0
elsa.arendelle@salesforce.com,06316b2f-e07f-5229-a6cb-f4a570ee4233,5.0
elsa.arendelle@salesforce.com,295dff96-fe7b-5594-a557-cfe3e05a1025,2.5
elsa.arendelle@salesforce.com,346fee5e-a1fe-5bff-a1d0-d4ca20ad3a57,5.0
elsa.arendelle@salesforce.com,43c20e5b-5bf2-5096-b183-77f5d3d599e1,5.0
elsa.arendelle@salesforce.com,4796358f-bc27-5feb-a49c-ca6428bfffcc,2.5
elsa.arendelle@salesforce.com,489e77d4-f469-5a69-b5e2-4266ed8c8ac1,5.0
elsa.arendelle@salesforce.com,49434040-4b5c-5765-88c5-f8cb246fc876,5.0
elsa.arendelle@salesforce.com,54329830-a177-562c-80fc-3879bed9dfaa,5.0
elsa.arendelle@salesforce.com,6e5ea788-ca48-5084-87e2-05b2270b67d8,5.0
elsa.arendelle@salesforce.com,82449b75-2ec9-5c9c-b98f-5873396fa900,5.0
elsa.arendelle@salesforce.com,bcec7358-7563-55d5-9cac-3b0366a371d0,5.0
elsa.arendelle@salesforce.com,cad9985f-a639-535b-bba4-8e36f52a1d3f,5.0
elsa.arendelle@salesforce.com,f413cca2-4f3d-5037-adb2-2c66d385a760,5.0
elsie.frozen@guild.com,06316b2f-e07f-5229-a6cb-f4a570ee4233,5.0
elsie.frozen@guild.com,295dff96-fe7b-5594-a557-cfe3e05a1025,5.0
elsie.frozen@guild.com,346fee5e-a1fe-5bff-a1d0-d4ca20ad3a57,5.0
elsie.frozen@guild.com,43c20e5b-5bf2-5096-b183-77f5d3d599e1,5.0
elsie.frozen@guild.com,4796358f-bc27-5feb-a49c-ca6428bfffcc,5.0
elsie.frozen@guild.com,489e77d4-f469-5a69-b5e2-4266ed8c8ac1,5.0
elsie.frozen@guild.com,49434040-4b5c-5765-88c5-f8cb246fc876,5.0
elsie.frozen@guild.com,54329830-a177-562c-80fc-3879bed9dfaa,0.0
elsie.frozen@guild.com,6e5ea788-ca48-5084-87e2-05b2270b67d8,5.0
elsie.frozen@guild.com,82449b75-2ec9-5c9c-b98f-5873396fa900,5.0
elsie.frozen@guild.com,bcec7358-7563-55d5-9cac-3b0366a371d0,5.0
elsie.frozen@guild.com,cad9985f-a639-535b-bba4-8e36f52a1d3f,5.0
elsie.frozen@guild.com,f413cca2-4f3d-5037-adb2-2c66d385a760,5.0
frodo.baggins2@adobe.com,06316b2f-e07f-5229-a6cb-f4a570ee4233,5.0
frodo.baggins2@adobe.com,295dff96-fe7b-5594-a557-cfe3e05a1025,5.0
frodo.baggins2@adobe.com,346fee5e-a1fe-5bff-a1d0-d4ca20ad3a57,5.0
frodo.baggins2@adobe.com,43c20e5b-5bf2-5096-b183-77f5d3d599e1,5.0
frodo.baggins2@adobe.com,4796358f-bc27-5feb-a49c-ca6428bfffcc,5.0
frodo.baggins2@adobe.com,489e77d4-f469-5a69-b5e2-4266ed8c8ac1,5.0
frodo.baggins2@adobe.com,49434040-4b5c-5765-88c5-f8cb246fc876,5.0
frodo.baggins2@adobe.com,54329830-a177-562c-80fc-3879bed9dfaa,5.0
frodo.baggins2@adobe.com,6e5ea788-ca48-5084-87e2-05b2270b67d8,5.0
frodo.baggins2@adobe.com,82449b75-2ec9-5c9c-b98f-5873396fa900,5.0
frodo.baggins2@adobe.com,bcec7358-7563-55d5-9cac-3b0366a371d0,5.0
frodo.baggins2@adobe.com,cad9985f-a639-535b-bba4-8e36f52a1d3f,5.0
frodo.baggins2@adobe.com,f413cca2-4f3d-5037-adb2-2c66d385a760,5.0
frodo.baggins@adobe.com,06316b2f-e07f-5229-a6cb-f4a570ee4233,5.0
frodo.baggins@adobe.com,295dff96-fe7b-5594-a557-cfe3e05a1025,5.0
frodo.baggins@adobe.com,346fee5e-a1fe-5bff-a1d0-d4ca20ad3a57,5.0
frodo.baggins@adobe.com,43c20e5b-5bf2-5096-b183-77f5d3d599e1,0.0
frodo.baggins@adobe.com,4796358f-bc27-5feb-a49c-ca6428bfffcc,5.0
frodo.baggins@adobe.com,489e77d4-f469-5a69-b5e2-4266ed8c8ac1,5.0
frodo.baggins@adobe.com,49434040-4b5c-5765-88c5-f8cb246fc876,5.0
frodo.baggins@adobe.com,54329830-a177-562c-80fc-3879bed9dfaa,5.0
frodo.baggins@adobe.com,6e5ea788-ca48-5084-87e2-05b2270b67d8,5.0
frodo.baggins@adobe.com,82449b75-2ec9-5c9c-b98f-5873396fa900,5.0
frodo.baggins@adobe.com,bcec7358-7563-55d5-9cac-3b0366a371d0,5.0
frodo.baggins@adobe.com,cad9985f-a639-535b-bba4-8e36f52a1d3f,5.0
frodo.baggins@adobe.com,f413cca2-4f3d-5037-adb2-2c66d385a760,5.0
gandalf.grey@aws.com,06316b2f-e07f-5229-a6cb-f4a570ee4233,5.0
gandalf.grey@aws.com,295dff96-fe7b-5594-a557-cfe3e05a1025,5.0
gandalf.grey@aws.com,346fee5e-a1fe-5bff-a1d0-d4ca20ad3a57,5.0
gandalf.grey@aws.com,43c20e5b-5bf2-5096-b183-77f5d3d599e1,5.0
gandalf.grey@aws.com,4796358f-bc27-5feb-a49c-ca6428bfffcc,5.0
